BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«La Politècnica aprueba un presupuesto suficiente para funcionar pero no para crecer». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	no es definitivo, y este año volveremos a pedir que nos dejen impartir nuevas carreras como Ingeniería Técnica Industrial, que es de las más caras, Ingeniería Química o Ciencias del Mar en el campus de Vilanova i la Geltrú". La UPC espera inaugurar en 1995 los módulos de la Facultad de Informática y del departamento de Electrónica, así como el edificio inteligente "Nexus". Además ha decidido destinar el 0,7% de sus recursos propios —unos 60 millones de pesetas— a ayudas al Tercer Mundo.
«UMBERTO BOSSI.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	Liga Norte Bossi, de 52 años, hizo de la electrónica su profesión, pero su trabajo en un laboratorio de investigación le despertó el interés por la medicina. La política interrumpió sus estudios en la Universidad de Padua. Aquel joven que había flirteado con socialistas y comunistas adopta el federalismo a finales de los 70, influido por los autonomistas francófonos de Aosta (Unión Valdotaine).
«&#34;Creo que ganar dinero no es lo que motiva a todas las personas; pero mi paso por la empresa me ha dado conocimientos de gestión, de eficacia, sobre el coste del dinero, lo que significa tratar personas, y esto me ha servido para dar cierta proyección a mi gestión como rector&#34;.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	— Me hubiera gustado ser premio Nobel, ja, ja. Quería ser ingeniero y en el campo de la electrónica. Ya de joven jugaba con el mecano y hacía inventos electrónicos de todo tipo. Hacía radios, emisoras.
«&#34;Creo que ganar dinero no es lo que motiva a todas las personas; pero mi paso por la empresa me ha dado conocimientos de gestión, de eficacia, sobre el coste del dinero, lo que significa tratar personas, y esto me ha servido para dar cierta proyección a mi gestión como rector&#34;.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	— En su caso el interés por la electrónica no le ha impedido forjar una colección de seis mil libros de poesía.
«Los beneficios de la industria japonesa caen por el alza del yen. Los grupos electrónicos reducen sus resultados más del 30%.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	frente al dólar, la moneda japonesa ha registrado en los últimos doce meses una apreciación del 10%. Asimismo, la debilidad de la demanda, tanto en Japón como en los mercados europeos, provocó también un sensible descenso en el volumen total de ventas. Matsushita, el líder mundial en el campo de la electrónica de consumo, a través de marcas como Panasonic y National, anunció ayer que sus beneficios netos consolidados se situaron en el pasado ejercicio fiscal en 24.500 millones de yenes (unos 32.000 millones de pesetas), con un descenso del 34,3% respecto al ejercicio anterior. Pioneer, por su parte, cerró el pasado ejercicio con
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			diez mil trillones de electrones esperando que uno la encienda para empezar a actuar, a conducir la electricidad moviéndose como una muchedumbre que sale de un estadio repleto. Hay materiales en los cuales el número de electrones disponibles es muchísimo menor, y además, variable a voluntad. Son los famosos semiconductores, básicos en toda la electrónica moderna.
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			los átomos tienen una estructura que acepta poca variación, las dimensiones y características de los sistemas mesoscópicos pueden diseñarse a voluntad, lo que los hace sumamente versátiles. En general se les  fabrica usando materiales semiconductores, lo que permite introducirles o eliminarles electrones a voluntad para la conducción eléctrica. La miniaturización de la electrónica ha sido posible gracias a estas técnicas. Baste con notar que en relojes de muñeca hoy se incorporan computadores tan poderosos como uno que hace cuarenta años ocupaba el volumen de una habitación.
Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.	Faus Belau, Angel	La era audiovisual. Historia de los primeros cien años de la radio y la televisión	1995	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				investigadores de todo el mundo, poniéndola en práctica, perfeccionándola y modíficándola en algunos elementos no básicos. El procedimiento Nipkow tuvo su máximo defensor, y difusor, en el escocés john Lodgie Baird. Con el tiempo este sistema recibiría el calificativo de «mecánica» (o baja definición) por contraste con la «electrónica» (o alta definición) que arrancando de las técnicas de la fototelegrafía, continuó con las experiencias y descubrimientos —entre otros— de Hallwachs, Braun, Dieckmann y Zworykin, hasta nuestros días. El camino hacia la puesta en práctica de ambos sistemas debía ser aún largo, simultáneo y accidentado.
Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.	Faus Belau, Angel	La era audiovisual. Historia de los primeros cien años de la radio y la televisión	1995	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				Zworykin, al que ya no bastaban los trabajos del profesor Rosing, marchó a París para trabajar bajo la dirección de Paul Langevin. Tras un período de servicio en el ejército de su país, el brillante científico pasa a formar parte del equipo de Marconi-Rusia y comienza a montar un laboratorio para la investigación de TV-electrónica, en Petersburgo. Su trabajo en Marconi no duraría mucho tiempo; aunque existían los medios, faltaba la tranquilidad necesaria. Europa se confundía en una guerra sin precedentes y Rusia comenzaba a notar los primeros efectos de la Revolución de octubre. En 1918 Zworykin emigra a París donde permanece todavía un año antes de dar el
Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.	Faus Belau, Angel	La era audiovisual. Historia de los primeros cien años de la radio y la televisión	1995	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				jactarse de ser el primero en enunciar los principios de la exploración electrónica. Con un año de antelación, y en la propia Norteamérica, un muchacho de 16 años, Philo T. Farnsworth había sentado los principios de su «tubo disector de imagen», del que recibiría la patente en 1927. El camino hacia la TV-electrónica estaba expedito; sólo era necesario... recorrerlo. Sin embargo, pocos creyeron, por el momento, en las posibilidades del nuevo sistema. El mágico círculo con perforaciones sucesivas en espiral seguía siendo el objetivo básico de la investigación en todo el mundo.
Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.	Faus Belau, Angel	La era audiovisual. Historia de los primeros cien años de la radio y la televisión	1995	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				el estudio del nuevo procedimiento. Concluyendo la operación Zworykin, en Norteamérica, Lubszynski y Rodda en Inglaterra y Fritz Schröter en Alemania, descubren simultáneamente un sistema que perfecciona diez veces la calidad de imagen  obtenida por el iconoscopio: el supericonoscopio. La suerte de Baird está echada; ya nadie podrá detener el camino de la TV-electrónica.
Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.	Faus Belau, Angel	La era audiovisual. Historia de los primeros cien años de la radio y la televisión	1995	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				3) Aunque la guerra no hubiera interrumpido las emisiones de la BBC y la fabricación de receptores en Alemania, el aumento de las audiencias hubiera sido lento si se tiene en cuenta que: a) la normalización de los estándares era muy reciente; b) la inexperiencia en este campo de la electrónica impedía la producción de grandes series como demuestran los planes de fabricación del E-l, el más avanzado de los  prototipos; c) consiguientemente el precio debía ser o muy elevado o político; d) pese a los indicios apuntados en la demanda quedaba por comprobar si efectivamente los deseos del público se inclinaban hacia el nuevo
Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.	Faus Belau, Angel	La era audiovisual. Historia de los primeros cien años de la radio y la televisión	1995	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				De un lado se cierra el ciclo de experimentos casi mágicos, incluso románticos, dentro de la estructura industrial en que la TV se movió desde sus inicios, imponiendo la base tecnológica característica de la televisión actual; de otro, marca uno de los más importantes logros de una actividad vital en nuestros días: la electrónica; por último, esa sustitución supone el inicio de un fenómeno que participará directamente en la configuración de la segunda mitad de nuestro siglo.
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				. Es éste el cantante solista al que luego responden todos a coro. Seguirán así durante horas y horas entonando mantras que a veces mantienen el tempo de las improvisaciones del jazz. En este camino de Katmandú no se necesitan alucinógenos, músicas radiofónicas o imágenes transmitidas por los tubos catódicos del televisor. La electrónica sobra. Ni siquiera hay corriente eléctrica en la aldea. Tan sólo estos instrumentos antiquísimos y las voces que suenan entre el acompañamiento de los grillos y otros animales nocturnos y el olor tenue a vaca sagrada y jazmín. Siento de repente que por fin he descubierto, al menos por unas horas, la India que buscaba.
